Id,Id2,Geography,Estimate; Total:,total," < $25,000","$25,000 - $29,999","$30,000 - $34,999","$35,000 - $39,999","$40,000 - $44,999","$45,000 - $49,999","$50,000 - $74,999",">$75,000",diversity,normalised_diversity
1500000US250173424002,250173424002,"Block Group 2, Census Tract 3424, Middlesex County, Massachusetts",473,473,125,0,25,36,0,0,140,147,1.42666129971669,0.712395361361024
1500000US250173425001,250173425001,"Block Group 1, Census Tract 3425, Middlesex County, Massachusetts",840,840,141,39,51,0,13,83,167,346,1.59190421213616,0.7949084878675
1500000US250173425003,250173425003,"Block Group 3, Census Tract 3425, Middlesex County, Massachusetts",1000,1000,281,114,69,8,164,70,124,170,1.87008870309154,0.933818361569509
1500000US250173426003,250173426003,"Block Group 3, Census Tract 3426, Middlesex County, Massachusetts",965,965,158,23,23,21,8,107,208,417,1.53462466814517,0.766306267110437
1500000US250173414005,250173414005,"Block Group 5, Census Tract 3414, Middlesex County, Massachusetts",352,352,100,14,0,11,22,0,82,123,1.47416169498854,0.73611441875832
1500000US250173424005,250173424005,"Block Group 5, Census Tract 3424, Middlesex County, Massachusetts",383,383,231,0,14,16,0,0,0,122,0.922976814876621,0.460883323667958
1500000US250173421024,250173421024,"Block Group 4, Census Tract 3421.02, Middlesex County, Massachusetts",450,450,194,44,4,33,60,0,65,50,1.61592369327212,0.806902481779686
1500000US250173704006,250173704006,"Block Group 6, Census Tract 3704, Middlesex County, Massachusetts",405,405,114,14,0,31,19,0,83,144,1.50589137510444,0.751958457519675
1500000US250173737001,250173737001,"Block Group 1, Census Tract 3737, Middlesex County, Massachusetts",297,297,8,0,0,9,0,0,33,247,0.60075495966139,0.299983637785921
1500000US250173686002,250173686002,"Block Group 2, Census Tract 3686, Middlesex County, Massachusetts",234,234,43,0,0,0,0,17,35,139,1.09538397569499,0.546973877646552
1500000US250173737004,250173737004,"Block Group 4, Census Tract 3737, Middlesex County, Massachusetts",227,227,0,12,9,0,0,0,17,189,0.630021763346116,0.314597852940564
1500000US250173745005,250173745005,"Block Group 5, Census Tract 3745, Middlesex County, Massachusetts",281,281,9,20,0,0,0,0,33,219,0.744115790240104,0.371570068794753
1500000US250173684002,250173684002,"Block Group 2, Census Tract 3684, Middlesex County, Massachusetts",410,410,34,16,28,16,20,0,22,274,1.21655836987196,0.607481635405556
1500000US250173688002,250173688002,"Block Group 2, Census Tract 3688, Middlesex County, Massachusetts",346,346,59,15,36,0,32,0,75,129,1.59258588037894,0.795248875101833
1500000US250173687002,250173687002,"Block Group 2, Census Tract 3687, Middlesex County, Massachusetts",573,573,123,42,16,19,17,23,162,171,1.68616908822672,0.841979127885227
1500000US250173734001,250173734001,"Block Group 1, Census Tract 3734, Middlesex County, Massachusetts",814,814,55,66,11,22,21,16,69,554,1.18419710290742,0.59132221727465
1500000US250173686004,250173686004,"Block Group 4, Census Tract 3686, Middlesex County, Massachusetts",703,703,80,18,0,77,95,20,35,378,1.43811367962256,0.718114043379737
1500000US250173738002,250173738002,"Block Group 2, Census Tract 3738, Middlesex County, Massachusetts",604,604,43,19,42,30,28,0,74,368,1.3329267551783,0.665589539445412
1500000US250173745001,250173745001,"Block Group 1, Census Tract 3745, Middlesex County, Massachusetts",273,273,8,8,9,9,9,10,10,210,0.988444646593368,0.493574320222387
1500000US250173746002,250173746002,"Block Group 2, Census Tract 3746, Middlesex County, Massachusetts",395,395,47,26,11,23,0,0,45,243,1.24401385348973,0.621191377989241
1500000US250173748001,250173748001,"Block Group 1, Census Tract 3748, Middlesex County, Massachusetts",365,365,10,19,19,0,0,0,24,293,0.761600371367104,0.38030089684251
1500000US250173684003,250173684003,"Block Group 3, Census Tract 3684, Middlesex County, Massachusetts",740,740,113,0,62,0,12,0,292,261,1.29604481895726,0.647172750339895
1500000US250173736003,250173736003,"Block Group 3, Census Tract 3736, Middlesex County, Massachusetts",538,538,93,7,0,10,4,0,22,402,0.818897917262548,0.408912106750138
1500000US250173737003,250173737003,"Block Group 3, Census Tract 3737, Middlesex County, Massachusetts",383,383,17,9,10,8,7,0,9,323,0.707358425345941,0.353215483686391
1500000US250173746003,250173746003,"Block Group 3, Census Tract 3746, Middlesex County, Massachusetts",527,527,71,0,0,0,0,34,83,339,1.02180332661352,0.510231790998528
1500000US250173746004,250173746004,"Block Group 4, Census Tract 3746, Middlesex County, Massachusetts",360,360,9,8,19,13,28,14,30,239,1.25594160077893,0.627147432058979
1500000US250173732003,250173732003,"Block Group 3, Census Tract 3732, Middlesex County, Massachusetts",349,349,7,20,18,17,0,0,39,248,1.03003877534419,0.514344116380607
1500000US250173701024,250173701024,"Block Group 4, Census Tract 3701.02, Middlesex County, Massachusetts",1161,1161,163,15,82,17,0,33,162,689,1.26653376685111,0.632436571098559
1500000US250173701021,250173701021,"Block Group 1, Census Tract 3701.02, Middlesex County, Massachusetts",632,632,0,14,0,12,0,14,127,465,0.792288700151533,0.39562494262569
1500000US250173731003,250173731003,"Block Group 3, Census Tract 3731, Middlesex County, Massachusetts",440,440,68,32,0,0,57,84,83,116,1.72620009321587,0.861968386912969
1500000US250173731004,250173731004,"Block Group 4, Census Tract 3731, Middlesex County, Massachusetts",413,413,0,0,0,0,0,0,51,362,0.373814876375392,0.186662373185883
1500000US250173731005,250173731005,"Block Group 5, Census Tract 3731, Middlesex County, Massachusetts",502,502,45,0,0,0,27,0,117,313,1.00739821444833,0.503038678597985
1500000US250173732001,250173732001,"Block Group 1, Census Tract 3732, Middlesex County, Massachusetts",518,518,99,20,52,0,25,11,132,179,1.61635199776137,0.807116353237092
1500000US250173732002,250173732002,"Block Group 2, Census Tract 3732, Middlesex County, Massachusetts",392,392,61,0,30,0,0,0,68,233,1.0992778836751,0.548918278874195
1500000US250173732004,250173732004,"Block Group 4, Census Tract 3732, Middlesex County, Massachusetts",642,642,86,0,59,26,0,42,67,362,1.35581755477279,0.677019932526234
1500000US250173747001,250173747001,"Block Group 1, Census Tract 3747, Middlesex County, Massachusetts",1016,1016,107,21,29,12,17,9,42,779,0.916826962692683,0.457812429286956
1500000US250173747002,250173747002,"Block Group 2, Census Tract 3747, Middlesex County, Massachusetts",729,729,83,9,0,11,44,16,59,507,1.0742372558724,0.53641438107045
1500000US250173748002,250173748002,"Block Group 2, Census Tract 3748, Middlesex County, Massachusetts",563,563,67,15,44,35,37,0,49,316,1.43737486538839,0.717745120613393
1500000US250173742001,250173742001,"Block Group 1, Census Tract 3742, Middlesex County, Massachusetts",422,422,0,8,7,22,11,0,27,347,0.729033798928979,0.364038960568669
1500000US250173742002,250173742002,"Block Group 2, Census Tract 3742, Middlesex County, Massachusetts",652,652,36,16,7,0,0,33,59,501,0.870430163543229,0.43464444645695
1500000US250173742003,250173742003,"Block Group 3, Census Tract 3742, Middlesex County, Massachusetts",501,501,21,9,0,16,0,0,38,417,0.663518994290938,0.331324508348032
1500000US250173743001,250173743001,"Block Group 1, Census Tract 3743, Middlesex County, Massachusetts",439,439,9,8,0,7,0,8,21,386,0.550204076601579,0.274741336328901
1500000US250173733001,250173733001,"Block Group 1, Census Tract 3733, Middlesex County, Massachusetts",221,221,16,0,0,0,6,0,19,180,0.666087814026327,0.332607234152697
1500000US250173733003,250173733003,"Block Group 3, Census Tract 3733, Middlesex County, Massachusetts",410,410,51,19,0,0,0,0,49,291,0.898831029875358,0.448826260625219
1500000US250173734002,250173734002,"Block Group 2, Census Tract 3734, Middlesex County, Massachusetts",534,534,51,0,8,0,0,8,92,375,0.901377148392341,0.450097650703112
1500000US250173735003,250173735003,"Block Group 3, Census Tract 3735, Middlesex County, Massachusetts",390,390,11,9,0,8,24,7,109,222,1.18811247645547,0.593277337213896
1500000US250173743003,250173743003,"Block Group 3, Census Tract 3743, Middlesex County, Massachusetts",342,342,10,0,0,0,0,7,24,301,0.481709264574038,0.240538834042335
1500000US250173744001,250173744001,"Block Group 1, Census Tract 3744, Middlesex County, Massachusetts",530,530,47,15,0,0,0,0,88,380,0.852408315971164,0.425645337407
1500000US250173744002,250173744002,"Block Group 2, Census Tract 3744, Middlesex County, Massachusetts",307,307,0,0,0,0,0,0,31,276,0.327224808574256,0.163397882732812
1500000US250173744003,250173744003,"Block Group 3, Census Tract 3744, Middlesex County, Massachusetts",355,355,34,32,0,0,0,0,34,255,0.903897314605306,0.45135608164277
1500000US250173744004,250173744004,"Block Group 4, Census Tract 3744, Middlesex County, Massachusetts",670,670,144,0,16,18,0,0,21,471,0.873077175353913,0.435966217038218
1500000US250173744005,250173744005,"Block Group 5, Census Tract 3744, Middlesex County, Massachusetts",327,327,0,17,16,0,0,0,16,278,0.587005627880049,0.293117985661772
1500000US250173745002,250173745002,"Block Group 2, Census Tract 3745, Middlesex County, Massachusetts",563,563,85,35,31,32,0,9,57,314,1.40440212863663,0.701280368455331
1500000US250173745003,250173745003,"Block Group 3, Census Tract 3745, Middlesex County, Massachusetts",270,270,8,25,0,8,9,0,14,206,0.902098718739576,0.450457962830712
1500000US250173735004,250173735004,"Block Group 4, Census Tract 3735, Middlesex County, Massachusetts",654,654,8,53,8,0,8,7,9,561,0.604358286233614,0.301782938808547
1500000US250173737002,250173737002,"Block Group 2, Census Tract 3737, Middlesex County, Massachusetts",376,376,11,0,8,0,0,0,0,357,0.234471977353852,0.117082273886032
1500000US250173738001,250173738001,"Block Group 1, Census Tract 3738, Middlesex County, Massachusetts",797,797,19,0,0,0,0,19,51,708,0.459245887306628,0.229321871916157
1500000US250173738003,250173738003,"Block Group 3, Census Tract 3738, Middlesex County, Massachusetts",717,717,173,0,0,41,25,0,50,428,1.11739986544604,0.557967389377754
1500000US250173738004,250173738004,"Block Group 4, Census Tract 3738, Middlesex County, Massachusetts",258,258,0,0,0,0,0,0,13,245,0.199654921237671,0.099696571141912
1500000US250173739002,250173739002,"Block Group 2, Census Tract 3739, Middlesex County, Massachusetts",726,726,19,17,0,15,0,0,26,649,0.482872241272228,0.241119559968893
1500000US250173739003,250173739003,"Block Group 3, Census Tract 3739, Middlesex County, Massachusetts",517,517,73,14,15,0,0,0,15,400,0.778066730031243,0.388523281183607
1500000US250173740001,250173740001,"Block Group 1, Census Tract 3740, Middlesex County, Massachusetts",590,590,26,0,14,27,8,0,92,423,0.954150636656011,0.476449797669841
1500000US250173740003,250173740003,"Block Group 3, Census Tract 3740, Middlesex County, Massachusetts",491,491,51,0,9,0,0,8,24,399,0.691754600165576,0.345423800628761
1500000US250173745004,250173745004,"Block Group 4, Census Tract 3745, Middlesex County, Massachusetts",290,290,19,9,0,0,0,40,46,176,1.15471807011859,0.576602026700798
1500000US250173746001,250173746001,"Block Group 1, Census Tract 3746, Middlesex County, Massachusetts",632,632,23,9,0,8,31,0,103,458,0.913345571446187,0.456074015989014
1500000US250173733002,250173733002,"Block Group 2, Census Tract 3733, Middlesex County, Massachusetts",524,524,88,15,0,0,0,18,161,242,1.2365258125173,0.617452266501813
1500000US250173703004,250173703004,"Block Group 4, Census Tract 3703, Middlesex County, Massachusetts",403,403,32,0,0,0,0,59,32,280,0.936596869993805,0.467684422211032
1500000US250173573003,250173573003,"Block Group 3, Census Tract 3573, Middlesex County, Massachusetts",503,503,60,0,0,0,10,0,57,376,0.795806939792709,0.397381755963956
1500000US250173704005,250173704005,"Block Group 5, Census Tract 3704, Middlesex County, Massachusetts",214,214,0,15,16,0,0,0,43,140,0.980257712627013,0.489486220417227
1500000US250173576002,250173576002,"Block Group 2, Census Tract 3576, Middlesex County, Massachusetts",599,599,74,34,16,10,20,10,88,347,1.36613608903949,0.682172435050206
1500000US250173691001,250173691001,"Block Group 1, Census Tract 3691, Middlesex County, Massachusetts",289,289,11,13,0,0,14,12,58,181,1.15805115409631,0.578266383591412
1500000US250173704002,250173704002,"Block Group 2, Census Tract 3704, Middlesex County, Massachusetts",545,545,82,15,0,0,0,45,90,313,1.20571054273543,0.602064833439706
1500000US250173701022,250173701022,"Block Group 2, Census Tract 3701.02, Middlesex County, Massachusetts",874,874,176,19,98,0,13,19,82,467,1.35402801810542,0.676126337374341
1500000US250173701023,250173701023,"Block Group 3, Census Tract 3701.02, Middlesex County, Massachusetts",493,493,127,19,0,0,0,59,25,263,1.21535863477434,0.606882554377301
1500000US250173702011,250173702011,"Block Group 1, Census Tract 3702.01, Middlesex County, Massachusetts",476,476,15,0,0,24,20,17,86,314,1.09534100062236,0.546952418283771
1500000US250173577002,250173577002,"Block Group 2, Census Tract 3577, Middlesex County, Massachusetts",297,297,76,0,32,0,38,25,37,89,1.68082960642338,0.839312887433114
1500000US250173574001,250173574001,"Block Group 1, Census Tract 3574, Middlesex County, Massachusetts",295,295,17,12,0,6,6,0,35,219,0.927217691054764,0.463000981529719
1500000US250173574002,250173574002,"Block Group 2, Census Tract 3574, Middlesex County, Massachusetts",255,255,5,5,0,5,0,0,18,222,0.539057117298471,0.269175164384382
1500000US250173574003,250173574003,"Block Group 3, Census Tract 3574, Middlesex County, Massachusetts",359,359,38,11,5,5,0,6,42,252,1.03137722962791,0.515012466060593
1500000US250173701025,250173701025,"Block Group 5, Census Tract 3701.02, Middlesex County, Massachusetts",615,615,36,0,33,15,14,0,111,406,1.0829292237611,0.540754666747392
1500000US250173702012,250173702012,"Block Group 2, Census Tract 3702.01, Middlesex County, Massachusetts",606,606,34,0,28,10,0,21,133,380,1.11341411753591,0.555977128393384
1500000US250173701013,250173701013,"Block Group 3, Census Tract 3701.01, Middlesex County, Massachusetts",749,749,114,12,11,0,13,11,50,538,0.965451138121439,0.482092640036577
1500000US250173701014,250173701014,"Block Group 4, Census Tract 3701.01, Middlesex County, Massachusetts",930,930,252,13,50,0,16,16,154,429,1.36514138176582,0.681675733522087
1500000US250173702023,250173702023,"Block Group 3, Census Tract 3702.02, Middlesex County, Massachusetts",361,361,57,7,0,7,0,0,32,258,0.899227581178553,0.449024276306302
1500000US250173702022,250173702022,"Block Group 2, Census Tract 3702.02, Middlesex County, Massachusetts",392,392,80,47,0,0,26,0,77,162,1.44347305960367,0.720790219875921
1500000US250173703003,250173703003,"Block Group 3, Census Tract 3703, Middlesex County, Massachusetts",298,298,10,0,0,18,11,13,29,217,0.99956651668077,0.499127964007004
1500000US250173703005,250173703005,"Block Group 5, Census Tract 3703, Middlesex County, Massachusetts",375,375,27,27,15,0,0,13,129,164,1.35296821329417,0.675597129753979
1500000US250173703007,250173703007,"Block Group 7, Census Tract 3703, Middlesex County, Massachusetts",430,430,49,38,15,0,36,54,74,164,1.71764810856499,0.857698001084933
1500000US250173704001,250173704001,"Block Group 1, Census Tract 3704, Middlesex County, Massachusetts",527,527,79,0,0,0,34,0,86,328,1.05227650829536,0.52544840427623
1500000US250173704003,250173704003,"Block Group 3, Census Tract 3704, Middlesex County, Massachusetts",274,274,0,0,0,0,17,0,56,201,0.72426457335888,0.36165747438544
1500000US250173691005,250173691005,"Block Group 5, Census Tract 3691, Middlesex County, Massachusetts",385,385,32,12,0,0,12,12,44,273,1.02272299075569,0.510691020157559
1500000US250173701011,250173701011,"Block Group 1, Census Tract 3701.01, Middlesex County, Massachusetts",551,551,14,12,0,0,0,0,115,410,0.723609014869487,0.361330124910805
1500000US250173701012,250173701012,"Block Group 2, Census Tract 3701.01, Middlesex County, Massachusetts",717,717,26,0,43,30,0,42,48,528,0.994377588575028,0.496536901703918
1500000US250173702013,250173702013,"Block Group 3, Census Tract 3702.01, Middlesex County, Massachusetts",695,695,68,0,9,0,23,0,141,454,0.998287119567,0.49848910419538
1500000US250173702021,250173702021,"Block Group 1, Census Tract 3702.02, Middlesex County, Massachusetts",374,374,35,0,8,8,7,0,40,276,0.923947147775802,0.461367853988147
1500000US250173702024,250173702024,"Block Group 4, Census Tract 3702.02, Middlesex County, Massachusetts",640,640,47,0,24,0,0,7,152,410,0.990990246827046,0.494845451498403
1500000US250173418006,250173418006,"Block Group 6, Census Tract 3418, Middlesex County, Massachusetts",239,239,107,15,0,55,0,0,0,62,1.22165562153595,0.610026919588873
1500000US250173417001,250173417001,"Block Group 1, Census Tract 3417, Middlesex County, Massachusetts",204,204,22,0,0,0,0,6,17,159,0.745208788985276,0.372115851620844
1500000US250173415005,250173415005,"Block Group 5, Census Tract 3415, Middlesex County, Massachusetts",296,296,81,12,18,0,23,18,56,88,1.69926369104093,0.848517844752054
1500000US250173416005,250173416005,"Block Group 5, Census Tract 3416, Middlesex County, Massachusetts",334,334,68,27,71,0,0,0,26,142,1.41891840982711,0.708528992488495
1500000US250173412002,250173412002,"Block Group 2, Census Tract 3412, Middlesex County, Massachusetts",394,394,40,0,0,61,27,0,54,212,1.31059581283554,0.654438707960065
1500000US250173411022,250173411022,"Block Group 2, Census Tract 3411.02, Middlesex County, Massachusetts",266,266,38,40,0,12,13,36,14,113,1.63953021257063,0.81869026550206
1500000US250173411023,250173411023,"Block Group 3, Census Tract 3411.02, Middlesex County, Massachusetts",489,489,112,8,15,22,12,0,189,131,1.46252402752807,0.730303214432847
1500000US250173413002,250173413002,"Block Group 2, Census Tract 3413, Middlesex County, Massachusetts",455,455,257,0,0,31,36,16,24,91,1.30118584638227,0.64973989370527
1500000US250173413003,250173413003,"Block Group 3, Census Tract 3413, Middlesex County, Massachusetts",953,953,393,74,29,46,53,54,83,221,1.69113073252607,0.844456697287497
1500000US250173419011,250173419011,"Block Group 1, Census Tract 3419.01, Middlesex County, Massachusetts",198,198,27,8,0,0,29,14,32,88,1.52498067734378,0.761490594102914
1500000US250173418001,250173418001,"Block Group 1, Census Tract 3418, Middlesex County, Massachusetts",370,370,16,15,73,13,0,0,38,215,1.25283948255651,0.625598406629828
1500000US250173415001,250173415001,"Block Group 1, Census Tract 3415, Middlesex County, Massachusetts",427,427,55,8,53,14,28,6,59,204,1.57450157156813,0.786218576380757
1500000US250173411012,250173411012,"Block Group 2, Census Tract 3411.01, Middlesex County, Massachusetts",239,239,23,0,16,7,0,8,95,90,1.35790344761851,0.678061511482555
1500000US250173411021,250173411021,"Block Group 1, Census Tract 3411.02, Middlesex County, Massachusetts",645,645,287,13,13,54,33,25,69,151,1.58245269345028,0.790188924737149
1500000US250173412001,250173412001,"Block Group 1, Census Tract 3412, Middlesex County, Massachusetts",411,411,59,11,22,21,48,0,121,129,1.65870619001756,0.828265682866693
1500000US250173413001,250173413001,"Block Group 1, Census Tract 3413, Middlesex County, Massachusetts",1045,1045,187,29,116,10,91,0,242,370,1.61481669987374,0.806349710801586
1500000US250173414001,250173414001,"Block Group 1, Census Tract 3414, Middlesex County, Massachusetts",372,372,124,0,13,0,0,23,84,128,1.3586139950448,0.678416319376076
1500000US250173414002,250173414002,"Block Group 2, Census Tract 3414, Middlesex County, Massachusetts",368,368,67,0,74,0,21,0,90,116,1.50441574771633,0.751221611215232
1500000US250173414003,250173414003,"Block Group 3, Census Tract 3414, Middlesex County, Massachusetts",614,614,79,37,0,0,0,12,97,389,1.09069761138397,0.544633767770799
1500000US250173414004,250173414004,"Block Group 4, Census Tract 3414, Middlesex County, Massachusetts",600,600,64,29,8,40,38,109,126,186,1.79866898567991,0.898155324096027
1500000US250173415002,250173415002,"Block Group 2, Census Tract 3415, Middlesex County, Massachusetts",247,247,17,7,0,73,47,8,17,78,1.6204412838315,0.809158315424063
1500000US250173416001,250173416001,"Block Group 1, Census Tract 3416, Middlesex County, Massachusetts",295,295,129,0,0,0,0,13,0,153,0.839798597754402,0.419348744958971
1500000US250173416002,250173416002,"Block Group 2, Census Tract 3416, Middlesex County, Massachusetts",392,392,58,0,0,33,0,0,83,218,1.14607271153734,0.572285015121517
1500000US250173416003,250173416003,"Block Group 3, Census Tract 3416, Middlesex County, Massachusetts",520,520,79,0,31,82,20,0,80,228,1.52044700079431,0.759226728009123
1500000US250173416004,250173416004,"Block Group 4, Census Tract 3416, Middlesex County, Massachusetts",304,304,63,0,74,12,0,0,15,140,1.30325179140929,0.650771511829608
1500000US250173416006,250173416006,"Block Group 6, Census Tract 3416, Middlesex County, Massachusetts",701,701,116,14,90,0,0,36,60,385,1.33137782379462,0.664816089199708
1500000US250173417002,250173417002,"Block Group 2, Census Tract 3417, Middlesex County, Massachusetts",371,371,59,16,10,15,33,0,61,177,1.5202201472401,0.759113449952336
1500000US250173417004,250173417004,"Block Group 4, Census Tract 3417, Middlesex County, Massachusetts",578,578,212,40,29,17,22,7,124,127,1.64760388001126,0.822721806299459
1500000US250173417005,250173417005,"Block Group 5, Census Tract 3417, Middlesex County, Massachusetts",464,464,0,100,0,0,0,69,63,232,1.2318437647149,0.615114312050562
1500000US250173417003,250173417003,"Block Group 3, Census Tract 3417, Middlesex County, Massachusetts",436,436,130,0,13,0,30,0,117,146,1.36906275069572,0.683633847221814
1500000US250173418002,250173418002,"Block Group 2, Census Tract 3418, Middlesex County, Massachusetts",644,644,395,51,26,16,34,0,95,27,1.29261010518759,0.645457645179615
1500000US250173418005,250173418005,"Block Group 5, Census Tract 3418, Middlesex County, Massachusetts",531,531,208,40,11,0,0,0,123,149,1.3376120738975,0.667929127210721
1500000US250173418003,250173418003,"Block Group 3, Census Tract 3418, Middlesex County, Massachusetts",380,380,59,12,27,11,0,14,93,164,1.51750103689983,0.757755677372523
1500000US250173418004,250173418004,"Block Group 4, Census Tract 3418, Middlesex County, Massachusetts",233,233,28,14,0,15,33,0,38,105,1.53194771416403,0.764969545073384
1500000US250173419023,250173419023,"Block Group 3, Census Tract 3419.02, Middlesex County, Massachusetts",558,558,218,18,8,0,12,8,56,238,1.27640793225682,0.637367180510713
1500000US250173363005,250173363005,"Block Group 5, Census Tract 3363, Middlesex County, Massachusetts",451,451,33,11,0,0,11,18,82,296,1.08738194276725,0.54297810714355
1500000US250173364012,250173364012,"Block Group 2, Census Tract 3364.01, Middlesex County, Massachusetts",923,923,164,0,0,16,71,62,152,458,1.40075161548371,0.699457505076868
1500000US250173364013,250173364013,"Block Group 3, Census Tract 3364.01, Middlesex County, Massachusetts",938,938,167,18,35,0,88,69,189,372,1.60937198675139,0.803630923677359
1500000US250173411011,250173411011,"Block Group 1, Census Tract 3411.01, Middlesex County, Massachusetts",585,585,51,19,0,14,19,29,109,344,1.29888053191406,0.648588747785803
1500000US250173419021,250173419021,"Block Group 1, Census Tract 3419.02, Middlesex County, Massachusetts",528,528,62,13,11,35,0,0,47,360,1.07971163924578,0.539147983869013
1500000US250173419026,250173419026,"Block Group 6, Census Tract 3419.02, Middlesex County, Massachusetts",988,988,102,0,49,25,10,105,168,529,1.39690857439423,0.697538503947302
1500000US250214564011,250214564011,"Block Group 1, Census Tract 4564.01, Norfolk County, Massachusetts",441,441,53,45,27,0,0,29,100,187,1.53780045853014,0.767892080322973
1500000US250214563024,250214563024,"Block Group 4, Census Tract 4563.02, Norfolk County, Massachusetts",409,409,151,47,0,15,36,0,67,93,1.58476702449555,0.791344573034073
1500000US250214563011,250214563011,"Block Group 1, Census Tract 4563.01, Norfolk County, Massachusetts",396,396,127,5,34,56,12,5,54,103,1.69044654528913,0.844115052207479
1500000US250214563012,250214563012,"Block Group 2, Census Tract 4563.01, Norfolk County, Massachusetts",386,386,79,35,11,0,22,34,85,120,1.71743330665612,0.857590740950015
1500000US250214561023,250214561023,"Block Group 3, Census Tract 4561.02, Norfolk County, Massachusetts",447,447,48,24,19,9,24,48,82,193,1.67984846611612,0.838822960493989
1500000US250214561021,250214561021,"Block Group 1, Census Tract 4561.02, Norfolk County, Massachusetts",739,739,144,44,0,37,47,44,195,228,1.69413632379867,0.845957522522731
1500000US250214561022,250214561022,"Block Group 2, Census Tract 4561.02, Norfolk County, Massachusetts",719,719,109,24,0,8,9,38,78,453,1.19178144114803,0.595109414265751
1500000US250214564024,250214564024,"Block Group 4, Census Tract 4564.02, Norfolk County, Massachusetts",324,324,10,0,20,10,35,0,54,195,1.23122628765192,0.614805978323772
1500000US250251803014,250251803014,"Block Group 4, Census Tract 1803.01, Suffolk County, Massachusetts",288,288,19,10,0,0,0,0,39,220,0.772518966487757,0.385753036406453
1500000US250251804001,250251804001,"Block Group 1, Census Tract 1804, Suffolk County, Massachusetts",408,408,76,32,12,12,7,7,84,178,1.54689004820841,0.772430916222397
1500000US250251804002,250251804002,"Block Group 2, Census Tract 1804, Suffolk County, Massachusetts",376,376,39,7,0,0,6,0,72,252,0.959943072432856,0.479342218161815
1500000US250251805001,250251805001,"Block Group 1, Census Tract 1805, Suffolk County, Massachusetts",601,601,118,22,9,54,21,31,152,194,1.70290978323824,0.850338500550997
1500000US250251803011,250251803011,"Block Group 1, Census Tract 1803.01, Suffolk County, Massachusetts",292,292,57,9,0,11,10,0,40,165,1.26008317298242,0.629215503034968
1500000US250251802002,250251802002,"Block Group 2, Census Tract 1802, Suffolk County, Massachusetts",262,262,65,9,0,29,0,0,34,125,1.32331684036954,0.660790882094718
1500000US250251803012,250251803012,"Block Group 2, Census Tract 1803.01, Suffolk County, Massachusetts",362,362,21,30,0,35,9,0,37,230,1.21057984770869,0.604496293714609
1500000US250251802003,250251802003,"Block Group 3, Census Tract 1802, Suffolk County, Massachusetts",326,326,83,17,0,18,8,8,43,149,1.46927235631831,0.733672954768592
1500000US250251805002,250251805002,"Block Group 2, Census Tract 1805, Suffolk County, Massachusetts",274,274,25,9,28,9,0,0,22,181,1.15234503729442,0.575417065998049
1500000US250251801011,250251801011,"Block Group 1, Census Tract 1801.01, Suffolk County, Massachusetts",566,566,63,15,0,27,17,20,197,227,1.44290521422613,0.720506669454378
1500000US250251801012,250251801012,"Block Group 2, Census Tract 1801.01, Suffolk County, Massachusetts",636,636,163,14,37,45,50,0,85,242,1.62236633542091,0.810119579196305
1500000US250251803013,250251803013,"Block Group 3, Census Tract 1803.01, Suffolk County, Massachusetts",246,246,8,9,10,0,8,0,84,127,1.18227337383511,0.590361613893948
1500000US250251805003,250251805003,"Block Group 3, Census Tract 1805, Suffolk County, Massachusetts",470,470,58,31,24,27,33,0,102,195,1.63658998052428,0.817222077031843
1500000US250235201001,250235201001,"Block Group 1, Census Tract 5201, Plymouth County, Massachusetts",676,676,112,0,0,40,59,26,84,355,1.40065654158259,0.699410030454712
1500000US250235201002,250235201002,"Block Group 2, Census Tract 5201, Plymouth County, Massachusetts",501,501,17,11,0,42,29,12,85,305,1.26388253551273,0.631112693519673
1500000US250235201003,250235201003,"Block Group 3, Census Tract 5201, Plymouth County, Massachusetts",793,793,64,50,26,0,0,54,29,570,1.03074173254107,0.514695134135414
1500000US250235201004,250235201004,"Block Group 4, Census Tract 5201, Plymouth County, Massachusetts",512,512,14,20,15,0,13,14,101,335,1.11794523885551,0.558239718547398
1500000US250235202011,250235202011,"Block Group 1, Census Tract 5202.01, Plymouth County, Massachusetts",256,256,27,9,29,0,9,0,84,98,1.45258119113452,0.725338314545995
1500000US250235211013,250235211013,"Block Group 3, Census Tract 5211.01, Plymouth County, Massachusetts",477,477,18,41,8,9,10,11,69,311,1.20457027843101,0.601495448820275
1500000US250235212022,250235212022,"Block Group 2, Census Tract 5212.02, Plymouth County, Massachusetts",218,218,10,10,0,0,0,11,49,138,1.05839986545066,0.528506068512485
1500000US250235211021,250235211021,"Block Group 1, Census Tract 5211.02, Plymouth County, Massachusetts",589,589,96,0,13,32,76,0,91,281,1.44391527031529,0.721011035327887
1500000US250235101002,250235101002,"Block Group 2, Census Tract 5101, Plymouth County, Massachusetts",313,313,0,9,0,17,0,37,45,205,1.06869370627224,0.533646240502391
1500000US250235102001,250235102001,"Block Group 1, Census Tract 5102, Plymouth County, Massachusetts",715,715,13,88,74,12,32,52,127,317,1.63127342021735,0.814567282301094
1500000US250235021013,250235021013,"Block Group 3, Census Tract 5021.01, Plymouth County, Massachusetts",555,555,10,0,24,0,15,41,146,319,1.16783499812935,0.58315189152998
1500000US250235202023,250235202023,"Block Group 3, Census Tract 5202.02, Plymouth County, Massachusetts",1025,1025,178,20,15,35,8,28,49,692,1.10477961147014,0.551665535957172
