STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,TOWN,TOWN_ID,Neighbourh
"25","017","312200","4","250173122004",Block Group 4,G5030,S,"1015672","18354","+42.6185946","-071.3155709",LOWELL,"160",LOWELL
"25","017","310602","1","250173106021",Block Group 1,G5030,S,"714680","268819","+42.6431081","-071.3444728",LOWELL,"160",LOWELL
"25","017","311600","4","250173116004",Block Group 4,G5030,S,"932001","30110","+42.6188846","-071.3223945",LOWELL,"160",LOWELL
"25","017","311800","2","250173118002",Block Group 2,G5030,S,"164370","0","+42.6346818","-071.3221405",LOWELL,"160",LOWELL
"25","017","314301","4","250173143014",Block Group 4,G5030,S,"1064543","740","+42.6572026","-071.2868638",LOWELL,"160",LOWELL
"25","017","388300","3","250173883003",Block Group 3,G5030,S,"173616","124096","+42.6533170","-071.3198942",LOWELL,"160",LOWELL
"25","017","388300","4","250173883004",Block Group 4,G5030,S,"73215","0","+42.6493457","-071.3228597",LOWELL,"160",LOWELL
"25","017","388300","1","250173883001",Block Group 1,G5030,S,"190537","4296","+42.6460947","-071.3208874",LOWELL,"160",LOWELL
"25","017","311100","1","250173111001",Block Group 1,G5030,S,"90160","0","+42.6443127","-071.3223126",LOWELL,"160",LOWELL
"25","017","311200","1","250173112001",Block Group 1,G5030,S,"221676","7580","+42.6389800","-071.3211407",LOWELL,"160",LOWELL
"25","017","311300","1","250173113001",Block Group 1,G5030,S,"138722","0","+42.6377577","-071.3307392",LOWELL,"160",LOWELL
"25","017","311300","3","250173113003",Block Group 3,G5030,S,"286059","0","+42.6370048","-071.3384855",LOWELL,"160",LOWELL
"25","017","311400","2","250173114002",Block Group 2,G5030,S,"334544","9091","+42.6320215","-071.3478792",LOWELL,"160",LOWELL
"25","017","311400","3","250173114003",Block Group 3,G5030,S,"870582","41204","+42.6266775","-071.3538578",LOWELL,"160",LOWELL
"25","017","311400","4","250173114004",Block Group 4,G5030,S,"494397","0","+42.6351800","-071.3564819",LOWELL,"160",LOWELL
"25","017","311500","3","250173115003",Block Group 3,G5030,S,"188450","0","+42.6304619","-071.3374587",LOWELL,"160",LOWELL
"25","017","311500","1","250173115001",Block Group 1,G5030,S,"179436","0","+42.6308158","-071.3316454",LOWELL,"160",LOWELL
"25","017","311600","1","250173116001",Block Group 1,G5030,S,"1812900","7813","+42.6239229","-071.3408178",LOWELL,"160",LOWELL
"25","017","311600","3","250173116003",Block Group 3,G5030,S,"248506","0","+42.6224829","-071.3320964",LOWELL,"160",LOWELL
"25","017","311600","5","250173116005",Block Group 5,G5030,S,"218303","0","+42.6250779","-071.3276606",LOWELL,"160",LOWELL
"25","017","311600","2","250173116002",Block Group 2,G5030,S,"289117","0","+42.6199650","-071.3264586",LOWELL,"160",LOWELL
"25","017","311700","1","250173117001",Block Group 1,G5030,S,"265523","1810","+42.6271605","-071.3228534",LOWELL,"160",LOWELL
"25","017","311700","2","250173117002",Block Group 2,G5030,S,"142076","0","+42.6291083","-071.3260247",LOWELL,"160",LOWELL
"25","017","311700","3","250173117003",Block Group 3,G5030,S,"155274","0","+42.6310634","-071.3246862",LOWELL,"160",LOWELL
"25","017","311800","1","250173118001",Block Group 1,G5030,S,"429406","4355","+42.6346750","-071.3160491",LOWELL,"160",LOWELL
"25","017","313102","4","250173131024",Block Group 4,G5030,S,"5449604","402513","+42.6646422","-071.3835756",LOWELL,"160",LOWELL
"25","017","312300","3","250173123003",Block Group 3,G5030,S,"1908376","14792","+42.6308734","-071.2888297",LOWELL,"160",LOWELL
"25","017","315100","2","250173151002",Block Group 2,G5030,S,"9566061","229318","+42.6389574","-071.2580473",LOWELL,"160",LOWELL
"25","017","311900","1","250173119001",Block Group 1,G5030,S,"158299","11714","+42.6390549","-071.3051917",LOWELL,"160",LOWELL
"25","017","314200","3","250173142003",Block Group 3,G5030,S,"4477276","48384","+42.6811618","-071.3167957",LOWELL,"160",LOWELL
"25","017","368300","5","250173683005",Block Group 5,G5030,S,"208018","0","+42.3748069","-071.2463782",WALTHAM,"308",WALTHAM
"25","017","368200","2","250173682002",Block Group 2,G5030,S,"244465","0","+42.3839297","-071.2465520",WALTHAM,"308",WALTHAM
"25","017","368300","2","250173683002",Block Group 2,G5030,S,"157690","0","+42.3783309","-071.2445608",WALTHAM,"308",WALTHAM
"25","017","368600","1","250173686001",Block Group 1,G5030,S,"139483","0","+42.3644850","-071.2299307",WALTHAM,"308",WALTHAM
"25","017","368800","5","250173688005",Block Group 5,G5030,S,"192370","8600","+42.3750005","-071.2328851",WALTHAM,"308",WALTHAM
"25","017","368600","3","250173686003",Block Group 3,G5030,S,"122299","0","+42.3643909","-071.2386594",WALTHAM,"308",WALTHAM
"25","017","368600","2","250173686002",Block Group 2,G5030,S,"117240","0","+42.3619143","-071.2358976",WALTHAM,"308",WALTHAM
"25","017","368500","2","250173685002",Block Group 2,G5030,S,"148671","0","+42.3672429","-071.2384575",WALTHAM,"308",WALTHAM
"25","017","367200","2","250173672002",Block Group 2,G5030,S,"4150018","271933","+42.3362167","-071.2752195",WALTHAM,"308",WALTHAM
"25","017","368200","4","250173682004",Block Group 4,G5030,S,"4896098","24556","+42.3893443","-071.2676134",WALTHAM,"308",WALTHAM
"25","017","368400","4","250173684004",Block Group 4,G5030,S,"724364","1241","+42.3693294","-071.2639457",WALTHAM,"308",WALTHAM
"25","017","369100","1","250173691001",Block Group 1,G5030,S,"309676","0","+42.3826775","-071.2010235",WALTHAM,"308",WALTHAM
"25","017","368500","1","250173685001",Block Group 1,G5030,S,"139990","3639","+42.3711686","-071.2357597",WALTHAM,"308",WALTHAM
"25","017","368101","4","250173681014",Block Group 4,G5030,S,"1136103","3007","+42.4179062","-071.2584957",WALTHAM,"308",WALTHAM
"25","017","368400","2","250173684002",Block Group 2,G5030,S,"1539619","207900","+42.3650948","-071.2548821",WALTHAM,"308",WALTHAM
"25","017","368800","2","250173688002",Block Group 2,G5030,S,"483710","24414","+42.3710513","-071.2174963",WALTHAM,"308",WALTHAM
"25","017","368700","2","250173687002",Block Group 2,G5030,S,"521993","23335","+42.3677647","-071.2257791",WALTHAM,"308",WALTHAM
"25","017","368600","4","250173686004",Block Group 4,G5030,S,"539695","138121","+42.3588878","-071.2436272",WALTHAM,"308",WALTHAM
"25","017","368700","1","250173687001",Block Group 1,G5030,S,"186614","7993","+42.3701768","-071.2315051",WALTHAM,"308",WALTHAM
"25","017","368102","1","250173681021",Block Group 1,G5030,S,"1107387","0","+42.3991036","-071.2411670",WALTHAM,"308",WALTHAM
"25","017","368102","2","250173681022",Block Group 2,G5030,S,"2221087","1619736","+42.4072507","-071.2616856",WALTHAM,"308",WALTHAM
"25","017","368200","1","250173682001",Block Group 1,G5030,S,"1614258","1337","+42.3890100","-071.2510486",WALTHAM,"308",WALTHAM
"25","017","368200","3","250173682003",Block Group 3,G5030,S,"185468","0","+42.3808645","-071.2473661",WALTHAM,"308",WALTHAM
"25","017","368300","1","250173683001",Block Group 1,G5030,S,"444641","0","+42.3819031","-071.2396538",WALTHAM,"308",WALTHAM
"25","017","368300","3","250173683003",Block Group 3,G5030,S,"187162","0","+42.3766282","-071.2502699",WALTHAM,"308",WALTHAM
"25","017","368300","4","250173683004",Block Group 4,G5030,S,"718806","0","+42.3744813","-071.2644114",WALTHAM,"308",WALTHAM
"25","017","368400","1","250173684001",Block Group 1,G5030,S,"254071","38855","+42.3717169","-071.2448511",WALTHAM,"308",WALTHAM
"25","017","368400","3","250173684003",Block Group 3,G5030,S,"728578","244512","+42.3582559","-071.2632963",WALTHAM,"308",WALTHAM
"25","017","367200","1","250173672001",Block Group 1,G5030,S,"2519292","72387","+42.3617328","-071.2832538",WALTHAM,"308",WALTHAM
"25","017","374600","3","250173746003",Block Group 3,G5030,S,"457117","0","+42.3576468","-071.2344915",WALTHAM,"308",WALTHAM
"25","017","374600","4","250173746004",Block Group 4,G5030,S,"288164","0","+42.3606619","-071.2301068",WALTHAM,"308",WALTHAM
"25","017","368400","5","250173684005",Block Group 5,G5030,S,"149013","0","+42.3728522","-071.2530303",WALTHAM,"308",WALTHAM
"25","017","368500","3","250173685003",Block Group 3,G5030,S,"177341","34167","+42.3702062","-071.2383227",WALTHAM,"308",WALTHAM
"25","017","357700","2","250173577002",Block Group 2,G5030,S,"150226","1410","+42.3872257","-071.1928056",WALTHAM,"308",WALTHAM
"25","017","358300","2","250173583002",Block Group 2,G5030,S,"3205732","8645","+42.4289121","-071.2456523",WALTHAM,"308",WALTHAM
"25","017","358400","4","250173584004",Block Group 4,G5030,S,"2743430","350693","+42.4378597","-071.2619158",WALTHAM,"308",WALTHAM
"25","017","357700","1","250173577001",Block Group 1,G5030,S,"2375343","20577","+42.4000152","-071.1965382",WALTHAM,"308",WALTHAM
"25","017","360200","2","250173602002",Block Group 2,G5030,S,"8528250","517631","+42.4189631","-071.2808055",WALTHAM,"308",WALTHAM
"25","017","370102","1","250173701021",Block Group 1,G5030,S,"808878","32927","+42.3684945","-071.2108155",WALTHAM,"308",WALTHAM
"25","017","370101","3","250173701013",Block Group 3,G5030,S,"412032","0","+42.3741213","-071.1996956",WALTHAM,"308",WALTHAM
"25","017","370101","4","250173701014",Block Group 4,G5030,S,"415875","0","+42.3780339","-071.1987930",WALTHAM,"308",WALTHAM
"25","017","374700","1","250173747001",Block Group 1,G5030,S,"1393454","2045","+42.3538992","-071.2417424",WALTHAM,"308",WALTHAM
"25","017","374700","2","250173747002",Block Group 2,G5030,S,"977810","171028","+42.3474177","-071.2573319",WALTHAM,"308",WALTHAM
"25","017","368101","2","250173681012",Block Group 2,G5030,S,"495599","173156","+42.4059702","-071.2373431",WALTHAM,"308",WALTHAM
"25","017","368101","3","250173681013",Block Group 3,G5030,S,"609893","5154","+42.4093972","-071.2451984",WALTHAM,"308",WALTHAM
"25","017","368101","1","250173681011",Block Group 1,G5030,S,"669864","0","+42.4147925","-071.2442791",WALTHAM,"308",WALTHAM
"25","017","368600","5","250173686005",Block Group 5,G5030,S,"166900","0","+42.3650680","-071.2344869",WALTHAM,"308",WALTHAM
"25","017","374500","2","250173745002",Block Group 2,G5030,S,"464805","5672","+42.3645418","-071.2193991",WALTHAM,"308",WALTHAM
"25","017","367100","1","250173671001",Block Group 1,G5030,S,"3033213","60533","+42.3917965","-071.2842232",WALTHAM,"308",WALTHAM
"25","017","367200","7","250173672007",Block Group 7,G5030,S,"3132654","202104","+42.3696746","-071.3026915",WALTHAM,"308",WALTHAM
"25","017","368800","3","250173688003",Block Group 3,G5030,S,"500159","0","+42.3745039","-071.2167810",WALTHAM,"308",WALTHAM
"25","017","368800","4","250173688004",Block Group 4,G5030,S,"260829","0","+42.3751851","-071.2257132",WALTHAM,"308",WALTHAM
"25","017","368800","1","250173688001",Block Group 1,G5030,S,"246032","4793","+42.3745731","-071.2387018",WALTHAM,"308",WALTHAM
"25","017","368901","3","250173689013",Block Group 3,G5030,S,"1643632","12650","+42.3966817","-071.2288465",WALTHAM,"308",WALTHAM
"25","017","368901","2","250173689012",Block Group 2,G5030,S,"343654","0","+42.4043874","-071.2202798",WALTHAM,"308",WALTHAM
"25","017","368901","4","250173689014",Block Group 4,G5030,S,"510276","823","+42.3956087","-071.2199475",WALTHAM,"308",WALTHAM
"25","017","368902","1","250173689021",Block Group 1,G5030,S,"742965","24302","+42.3817019","-071.2274544",WALTHAM,"308",WALTHAM
"25","017","368902","2","250173689022",Block Group 2,G5030,S,"161540","0","+42.3777418","-071.2359986",WALTHAM,"308",WALTHAM
"25","017","368902","3","250173689023",Block Group 3,G5030,S,"407314","5688","+42.3821667","-071.2340773",WALTHAM,"308",WALTHAM
"25","017","369100","5","250173691005",Block Group 5,G5030,S,"345305","0","+42.3769787","-071.2114838",WALTHAM,"308",WALTHAM
"25","017","369100","3","250173691003",Block Group 3,G5030,S,"206517","0","+42.3786490","-071.2122681",WALTHAM,"308",WALTHAM
"25","017","369100","2","250173691002",Block Group 2,G5030,S,"630491","0","+42.3813555","-071.2128384",WALTHAM,"308",WALTHAM
"25","017","370101","1","250173701011",Block Group 1,G5030,S,"304648","0","+42.3820373","-071.1937055",WALTHAM,"308",WALTHAM
"25","017","374600","1","250173746001",Block Group 1,G5030,S,"423494","0","+42.3569935","-071.2256906",WALTHAM,"308",WALTHAM
"25","017","369100","4","250173691004",Block Group 4,G5030,S,"1047007","13218","+42.3910359","-071.2007294",WALTHAM,"308",WALTHAM
"25","017","358300","1","250173583001",Block Group 1,G5030,S,"4347915","8613","+42.4192872","-071.2275500",WALTHAM,"308",WALTHAM
"25","017","368901","1","250173689011",Block Group 1,G5030,S,"1523273","12079","+42.3896793","-071.2311048",WALTHAM,"308",WALTHAM
"25","017","369000","1","250173690001",Block Group 1,G5030,S,"2862062","17552","+42.3927207","-071.2135320",WALTHAM,"308",WALTHAM
"25","017","363201","2","250173632012",Block Group 2,G5030,S,"1537896","7055","+42.4683786","-071.4893754",STOW,"286",STOW
"25","017","323100","3","250173231003",Block Group 3,G5030,S,"4603740","47824","+42.4412986","-071.4888459",STOW,"286",STOW
"25","017","365100","3","250173651003",Block Group 3,G5030,S,"5592201","450382","+42.4054124","-071.4457667",STOW,"286",STOW
"25","017","388100","1","250173881001",Block Group 1,G5030,S,"12716040","156171","+42.4872363","-071.5033527",STOW,"286",STOW
"25","017","364101","1","250173641011",Block Group 1,G5030,S,"1691748","133201","+42.4300903","-071.4682581",STOW,"286",STOW
"25","017","323100","2","250173231002",Block Group 2,G5030,S,"7230061","100588","+42.4495256","-071.4941317",STOW,"286",STOW
"25","017","322100","1","250173221001",Block Group 1,G5030,S,"6724813","331404","+42.3846245","-071.5021164",STOW,"286",STOW
"25","017","322100","2","250173221002",Block Group 2,G5030,S,"4602841","25562","+42.3887081","-071.5347888",STOW,"286",STOW
"25","017","323100","4","250173231004",Block Group 4,G5030,S,"15824592","1285362","+42.4234463","-071.5109003",STOW,"286",STOW
"25","017","365201","3","250173652013",Block Group 3,G5030,S,"3134234","103321","+42.3837893","-071.4620055",STOW,"286",STOW
"25","017","364101","3","250173641013",Block Group 3,G5030,S,"2296056","12519","+42.4447856","-071.4626425",STOW,"286",STOW
"25","017","363201","3","250173632013",Block Group 3,G5030,S,"3364477","39231","+42.4582717","-071.4670577",STOW,"286",STOW
"25","017","980000","1","250179800001",Block Group 1,G5030,S,"3842441","16212","+42.4099153","-071.4818809",STOW,"286",STOW
"25","017","364102","4","250173641024",Block Group 4,G5030,S,"5818366","130996","+42.4177388","-071.4598523",STOW,"286",STOW
"25","017","363201","2","250173632012",Block Group 2,G5030,S,"1537896","7055","+42.4683786","-071.4893754",ACTON,"2",ACTON
"25","017","363103","1","250173631031",Block Group 1,G5030,S,"7205193","559936","+42.5001123","-071.4473028",ACTON,"2",ACTON
"25","017","363104","3","250173631043",Block Group 3,G5030,S,"4450345","166326","+42.4504268","-071.4390915",ACTON,"2",ACTON
"25","017","388100","1","250173881001",Block Group 1,G5030,S,"12716040","156171","+42.4872363","-071.5033527",ACTON,"2",ACTON
"25","017","361300","4","250173613004",Block Group 4,G5030,S,"8959128","218003","+42.4825515","-071.3806256",ACTON,"2",ACTON
"25","017","363103","2","250173631032",Block Group 2,G5030,S,"2392866","7909","+42.4904176","-071.4369818",ACTON,"2",ACTON
"25","017","323100","2","250173231002",Block Group 2,G5030,S,"7230061","100588","+42.4495256","-071.4941317",ACTON,"2",ACTON
"25","017","361200","1","250173612001",Block Group 1,G5030,S,"2319342","271511","+42.4622804","-071.4017091",ACTON,"2",ACTON
"25","017","361200","3","250173612003",Block Group 3,G5030,S,"6330302","201927","+42.4391749","-071.4060647",ACTON,"2",ACTON
"25","017","364102","1","250173641021",Block Group 1,G5030,S,"1143593","8187","+42.4339871","-071.4391425",ACTON,"2",ACTON
"25","017","364101","2","250173641012",Block Group 2,G5030,S,"1050889","55928","+42.4385607","-071.4461198",ACTON,"2",ACTON
"25","017","362100","2","250173621002",Block Group 2,G5030,S,"17519678","158650","+42.5196417","-071.3585205",ACTON,"2",ACTON
"25","017","363104","2","250173631042",Block Group 2,G5030,S,"3989336","69770","+42.4736015","-071.4181155",ACTON,"2",ACTON
"25","017","363102","1","250173631021",Block Group 1,G5030,S,"2901811","17347","+42.4855701","-071.4085697",ACTON,"2",ACTON
"25","017","363102","2","250173631022",Block Group 2,G5030,S,"5840087","38841","+42.5053596","-071.4004858",ACTON,"2",ACTON
"25","017","363201","3","250173632013",Block Group 3,G5030,S,"3364477","39231","+42.4582717","-071.4670577",ACTON,"2",ACTON
"25","017","363202","1","250173632021",Block Group 1,G5030,S,"1860547","17284","+42.4785484","-071.4597090",ACTON,"2",ACTON
"25","017","363202","2","250173632022",Block Group 2,G5030,S,"1876063","1532","+42.4696793","-071.4617280",ACTON,"2",ACTON
"25","017","363202","3","250173632023",Block Group 3,G5030,S,"2428576","24957","+42.4965735","-071.4735370",ACTON,"2",ACTON
"25","017","363104","1","250173631041",Block Group 1,G5030,S,"5169159","85135","+42.4640970","-071.4397575",ACTON,"2",ACTON
"25","017","363201","1","250173632011",Block Group 1,G5030,S,"1871876","15864","+42.4755130","-071.4800122",ACTON,"2",ACTON
"25","017","318400","1","250173184001",Block Group 1,G5030,S,"16248985","118456","+42.5481451","-071.4221687",ACTON,"2",ACTON
"25","017","363102","3","250173631023",Block Group 3,G5030,S,"4934893","47394","+42.5226320","-071.4146501",ACTON,"2",ACTON
"25","017","324101","1","250173241011",Block Group 1,G5030,S,"13503436","1133633","+42.5171817","-071.4719654",ACTON,"2",ACTON
"25","017","363104","4","250173631044",Block Group 4,G5030,S,"1627791","16532","+42.4807529","-071.4335573",ACTON,"2",ACTON
"25","017","363201","2","250173632012",Block Group 2,G5030,S,"1537896","7055","+42.4683786","-071.4893754",BOXBOROUGH,"37",BOXBOROUGH
"25","017","363103","1","250173631031",Block Group 1,G5030,S,"7205193","559936","+42.5001123","-071.4473028",BOXBOROUGH,"37",BOXBOROUGH
"25","017","388100","1","250173881001",Block Group 1,G5030,S,"12716040","156171","+42.4872363","-071.5033527",BOXBOROUGH,"37",BOXBOROUGH
"25","017","323100","2","250173231002",Block Group 2,G5030,S,"7230061","100588","+42.4495256","-071.4941317",BOXBOROUGH,"37",BOXBOROUGH
"25","017","363202","3","250173632023",Block Group 3,G5030,S,"2428576","24957","+42.4965735","-071.4735370",BOXBOROUGH,"37",BOXBOROUGH
"25","017","363201","1","250173632011",Block Group 1,G5030,S,"1871876","15864","+42.4755130","-071.4800122",BOXBOROUGH,"37",BOXBOROUGH
"25","017","324101","1","250173241011",Block Group 1,G5030,S,"13503436","1133633","+42.5171817","-071.4719654",BOXBOROUGH,"37",BOXBOROUGH
"25","017","312200","1","250173122001",Block Group 1,G5030,S,"841949","58924","+42.6214659","-071.3009530",CHELMSFORD,"56",CHELMSFORD
"25","017","312200","2","250173122002",Block Group 2,G5030,S,"668730","0","+42.6197269","-071.3067715",CHELMSFORD,"56",CHELMSFORD
"25","017","312300","1","250173123001",Block Group 1,G5030,S,"791730","21777","+42.6179007","-071.2858276",CHELMSFORD,"56",CHELMSFORD
"25","017","317203","1","250173172031",Block Group 1,G5030,S,"884881","0","+42.6155971","-071.3403501",CHELMSFORD,"56",CHELMSFORD
"25","017","317203","2","250173172032",Block Group 2,G5030,S,"2791195","0","+42.6104907","-071.3488656",CHELMSFORD,"56",CHELMSFORD
"25","017","317203","3","250173172033",Block Group 3,G5030,S,"791687","10598","+42.6225769","-071.3562884",CHELMSFORD,"56",CHELMSFORD
"25","017","316500","1","250173165001",Block Group 1,G5030,S,"3352625","137566","+42.5981669","-071.2789462",CHELMSFORD,"56",CHELMSFORD
"25","017","316500","4","250173165004",Block Group 4,G5030,S,"1490719","158514","+42.5900842","-071.2905728",CHELMSFORD,"56",CHELMSFORD
"25","017","316500","5","250173165005",Block Group 5,G5030,S,"3910760","9000","+42.5785430","-071.2955915",CHELMSFORD,"56",CHELMSFORD
"25","017","317101","2","250173171012",Block Group 2,G5030,S,"1403122","5718","+42.5929815","-071.3429485",CHELMSFORD,"56",CHELMSFORD
"25","017","310601","1","250173106011",Block Group 1,G5030,S,"1069201","291788","+42.6442598","-071.3718616",CHELMSFORD,"56",CHELMSFORD
"25","017","317102","1","250173171021",Block Group 1,G5030,S,"4636486","123492","+42.6031412","-071.3083451",CHELMSFORD,"56",CHELMSFORD
"25","017","317102","2","250173171022",Block Group 2,G5030,S,"3854277","44921","+42.5910717","-071.3245738",CHELMSFORD,"56",CHELMSFORD
"25","017","317102","3","250173171023",Block Group 3,G5030,S,"2431921","20222","+42.5841159","-071.3350296",CHELMSFORD,"56",CHELMSFORD
"25","017","317103","1","250173171031",Block Group 1,G5030,S,"3995587","11811","+42.5721542","-071.3588739",CHELMSFORD,"56",CHELMSFORD
"25","017","317103","2","250173171032",Block Group 2,G5030,S,"3823985","135860","+42.5677496","-071.3380909",CHELMSFORD,"56",CHELMSFORD
"25","017","318300","4","250173183004",Block Group 4,G5030,S,"8733908","129076","+42.5903647","-071.4175338",CHELMSFORD,"56",CHELMSFORD
"25","017","317101","3","250173171013",Block Group 3,G5030,S,"2710717","1272","+42.5866373","-071.3628202",CHELMSFORD,"56",CHELMSFORD
"25","017","311400","1","250173114001",Block Group 1,G5030,S,"441879","216320","+42.6378116","-071.3462918",CHELMSFORD,"56",CHELMSFORD
"25","017","317302","3","250173173023",Block Group 3,G5030,S,"1075581","296420","+42.6438190","-071.3852018",CHELMSFORD,"56",CHELMSFORD
"25","017","317301","2","250173173012",Block Group 2,G5030,S,"478668","79261","+42.6342321","-071.3736604",CHELMSFORD,"56",CHELMSFORD
"25","017","317302","1","250173173021",Block Group 1,G5030,S,"1878573","337057","+42.6304610","-071.3923881",CHELMSFORD,"56",CHELMSFORD
"25","017","317301","1","250173173011",Block Group 1,G5030,S,"3546499","46604","+42.6264124","-071.3737403",CHELMSFORD,"56",CHELMSFORD
"25","017","312200","4","250173122004",Block Group 4,G5030,S,"1015672","18354","+42.6185946","-071.3155709",CHELMSFORD,"56",CHELMSFORD
"25","017","311600","4","250173116004",Block Group 4,G5030,S,"932001","30110","+42.6188846","-071.3223945",CHELMSFORD,"56",CHELMSFORD
"25","017","362100","1","250173621001",Block Group 1,G5030,S,"22016421","483322","+42.5467702","-071.3420544",CHELMSFORD,"56",CHELMSFORD
"25","017","311400","3","250173114003",Block Group 3,G5030,S,"870582","41204","+42.6266775","-071.3538578",CHELMSFORD,"56",CHELMSFORD
"25","017","311400","4","250173114004",Block Group 4,G5030,S,"494397","0","+42.6351800","-071.3564819",CHELMSFORD,"56",CHELMSFORD
"25","017","317201","1","250173172011",Block Group 1,G5030,S,"2209661","33400","+42.6082080","-071.3996810",CHELMSFORD,"56",CHELMSFORD
"25","017","317202","1","250173172021",Block Group 1,G5030,S,"2513126","3325","+42.6063927","-071.3607927",CHELMSFORD,"56",CHELMSFORD
"25","017","317103","3","250173171033",Block Group 3,G5030,S,"2397082","270061","+42.5583666","-071.3766274",CHELMSFORD,"56",CHELMSFORD
"25","017","311600","1","250173116001",Block Group 1,G5030,S,"1812900","7813","+42.6239229","-071.3408178",CHELMSFORD,"56",CHELMSFORD
"25","017","317202","2","250173172022",Block Group 2,G5030,S,"3162421","24931","+42.6101763","-071.3825482",CHELMSFORD,"56",CHELMSFORD
"25","017","318100","3","250173181003",Block Group 3,G5030,S,"1640470","17321","+42.6224824","-071.4148845",CHELMSFORD,"56",CHELMSFORD
"25","017","318100","4","250173181004",Block Group 4,G5030,S,"8946584","820026","+42.6324370","-071.4323583",CHELMSFORD,"56",CHELMSFORD
"25","017","313102","4","250173131024",Block Group 4,G5030,S,"5449604","402513","+42.6646422","-071.3835756",CHELMSFORD,"56",CHELMSFORD
"25","017","317201","2","250173172012",Block Group 2,G5030,S,"2971756","2330","+42.5946761","-071.3921306",CHELMSFORD,"56",CHELMSFORD
"25","017","317101","1","250173171011",Block Group 1,G5030,S,"2432982","4394","+42.5955606","-071.3642729",CHELMSFORD,"56",CHELMSFORD
"25","017","317101","4","250173171014",Block Group 4,G5030,S,"3847905","353626","+42.5769509","-071.3857645",CHELMSFORD,"56",CHELMSFORD
"25","017","318400","1","250173184001",Block Group 1,G5030,S,"16248985","118456","+42.5481451","-071.4221687",CHELMSFORD,"56",CHELMSFORD
"25","017","317302","2","250173173022",Block Group 2,G5030,S,"4100239","44536","+42.6388467","-071.4010055",CHELMSFORD,"56",CHELMSFORD
"25","017","316400","5","250173164005",Block Group 5,G5030,S,"8259269","178270","+42.5636168","-071.3081888",CHELMSFORD,"56",CHELMSFORD
"25","017","318400","2","250173184002",Block Group 2,G5030,S,"5732549","53737","+42.5691925","-071.4091953",CHELMSFORD,"56",CHELMSFORD
"25","017","365100","4","250173651004",Block Group 4,G5030,S,"15060384","236052","+42.4008258","-071.3896887",LINCOLN,"157",LINCOLN
"25","017","366201","1","250173662011",Block Group 1,G5030,S,"11445886","379002","+42.3837895","-071.3686374",LINCOLN,"157",LINCOLN
"25","017","368200","4","250173682004",Block Group 4,G5030,S,"4896098","24556","+42.3893443","-071.2676134",LINCOLN,"157",LINCOLN
"25","017","361100","5","250173611005",Block Group 5,G5030,S,"7404835","724834","+42.4375808","-071.3542226",LINCOLN,"157",LINCOLN
"25","017","361300","3","250173613003",Block Group 3,G5030,S,"8520985","125897","+42.4612031","-071.3128503",LINCOLN,"157",LINCOLN
"25","017","360200","4","250173602004",Block Group 4,G5030,S,"12849514","1190635","+42.4221734","-071.3230226",LINCOLN,"157",LINCOLN
"25","017","368101","4","250173681014",Block Group 4,G5030,S,"1136103","3007","+42.4179062","-071.2584957",LINCOLN,"157",LINCOLN
"25","017","360200","1","250173602001",Block Group 1,G5030,S,"6452790","35450","+42.4438305","-071.2844189",LINCOLN,"157",LINCOLN
"25","017","360100","1","250173601001",Block Group 1,G5030,S,"2052913","0","+42.4565098","-071.2825999",LINCOLN,"157",LINCOLN
"25","017","368102","2","250173681022",Block Group 2,G5030,S,"2221087","1619736","+42.4072507","-071.2616856",LINCOLN,"157",LINCOLN
"25","017","358400","4","250173584004",Block Group 4,G5030,S,"2743430","350693","+42.4378597","-071.2619158",LINCOLN,"157",LINCOLN
"25","017","358600","2","250173586002",Block Group 2,G5030,S,"3813069","4300","+42.4591697","-071.2606818",LINCOLN,"157",LINCOLN
"25","017","359300","5","250173593005",Block Group 5,G5030,S,"6421832","16064","+42.4738310","-071.2845815",LINCOLN,"157",LINCOLN
"25","017","360200","2","250173602002",Block Group 2,G5030,S,"8528250","517631","+42.4189631","-071.2808055",LINCOLN,"157",LINCOLN
"25","017","360200","3","250173602003",Block Group 3,G5030,S,"6969210","199529","+42.4079237","-071.3162708",LINCOLN,"157",LINCOLN
"25","017","367100","4","250173671004",Block Group 4,G5030,S,"7032749","91318","+42.3866764","-071.3167861",LINCOLN,"157",LINCOLN
"25","017","367100","3","250173671003",Block Group 3,G5030,S,"1654854","16848","+42.3950925","-071.2984670",LINCOLN,"157",LINCOLN
"25","017","365100","4","250173651004",Block Group 4,G5030,S,"15060384","236052","+42.4008258","-071.3896887",SUDBURY,"288",SUDBURY
"25","017","363104","3","250173631043",Block Group 3,G5030,S,"4450345","166326","+42.4504268","-071.4390915",SUDBURY,"288",SUDBURY
"25","017","321100","1","250173211001",Block Group 1,G5030,S,"8431045","25370","+42.3630977","-071.5000400",SUDBURY,"288",SUDBURY
"25","017","366202","1","250173662021",Block Group 1,G5030,S,"12718056","737384","+42.3436865","-071.3811860",SUDBURY,"288",SUDBURY
"25","017","366201","1","250173662011",Block Group 1,G5030,S,"11445886","379002","+42.3837895","-071.3686374",SUDBURY,"288",SUDBURY
