GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US250277313002,250277313002,"Block Group 2, Census Tract 7313, Worcester County, Massachusetts",412,98,48,45,74,54,43,42,0,12,43,63,22,31,34,39,0,12,8,15,19,21,40,37,19,24,20,21,10,18,13,22,19,24
1500000US250277313003,250277313003,"Block Group 3, Census Tract 7313, Worcester County, Massachusetts",531,106,173,90,73,57,33,38,50,57,29,29,18,22,18,21,34,45,0,12,29,34,18,28,23,28,33,36,0,12,0,12,0,12
1500000US250277314001,250277314001,"Block Group 1, Census Tract 7314, Worcester County, Massachusetts",449,112,115,60,109,63,50,55,75,47,17,27,18,21,0,12,7,12,7,11,42,52,0,12,0,12,9,13,0,12,0,12,0,12
1500000US250277314002,250277314002,"Block Group 2, Census Tract 7314, Worcester County, Massachusetts",252,90,64,48,42,50,23,37,32,37,0,12,8,13,0,12,0,12,31,36,5,8,27,39,20,32,0,12,0,12,0,12,0,12
1500000US250277314003,250277314003,"Block Group 3, Census Tract 7314, Worcester County, Massachusetts",308,98,81,62,30,34,50,51,12,18,0,12,19,29,0,12,0,12,0,12,37,37,43,46,9,15,22,37,0,12,5,12,0,12
1500000US250277314004,250277314004,"Block Group 4, Census Tract 7314, Worcester County, Massachusetts",423,97,73,56,46,46,0,12,40,45,70,62,16,25,17,26,87,74,0,12,14,19,0,12,4,8,44,48,12,19,0,12,0,12
1500000US250277314005,250277314005,"Block Group 5, Census Tract 7314, Worcester County, Massachusetts",279,84,7,11,40,27,20,32,22,35,29,34,0,12,9,13,8,13,0,12,49,47,0,12,30,39,53,58,0,12,0,12,12,19
1500000US250277315001,250277315001,"Block Group 1, Census Tract 7315, Worcester County, Massachusetts",239,111,31,36,75,75,0,12,76,65,14,22,0,12,0,12,17,30,0,12,0,12,0,12,13,23,0,12,0,12,0,12,13,21
1500000US250277315002,250277315002,"Block Group 2, Census Tract 7315, Worcester County, Massachusetts",433,119,48,64,129,92,37,44,16,24,0,12,72,49,0,12,46,71,0,12,14,28,43,67,28,32,0,12,0,12,0,12,0,12
1500000US250277315003,250277315003,"Block Group 3, Census Tract 7315, Worcester County, Massachusetts",475,134,46,49,0,12,48,59,67,64,0,12,45,55,30,47,0,12,61,67,0,12,65,64,15,27,85,55,0,12,13,25,0,12
1500000US250277315004,250277315004,"Block Group 4, Census Tract 7315, Worcester County, Massachusetts",96,68,0,12,0,12,0,12,32,51,0,12,26,30,11,27,0,12,0,12,0,12,12,19,15,23,0,12,0,12,0,12,0,12
1500000US250277315005,250277315005,"Block Group 5, Census Tract 7315, Worcester County, Massachusetts",729,164,156,93,165,119,110,91,14,23,110,103,41,39,0,12,13,23,27,23,25,30,0,12,0,12,68,75,0,12,0,12,0,12
1500000US250277316001,250277316001,"Block Group 1, Census Tract 7316, Worcester County, Massachusetts",423,145,60,75,0,12,13,22,14,23,14,23,16,28,26,49,126,95,0,12,0,12,71,71,55,53,14,23,0,12,14,23,0,12
1500000US250277316002,250277316002,"Block Group 2, Census Tract 7316, Worcester County, Massachusetts",319,109,52,58,56,33,74,68,6,16,0,12,0,12,25,40,15,24,0,12,14,26,50,61,16,26,0,12,11,19,0,12,0,12
1500000US250277316003,250277316003,"Block Group 3, Census Tract 7316, Worcester County, Massachusetts",682,163,140,101,98,96,15,24,44,42,14,24,0,12,117,95,54,71,13,22,32,39,67,51,19,35,47,75,22,30,0,12,0,12
1500000US250277316004,250277316004,"Block Group 4, Census Tract 7316, Worcester County, Massachusetts",176,94,16,27,43,68,29,35,8,21,16,25,0,12,0,12,0,12,0,12,40,39,13,20,0,12,0,12,0,12,11,18,0,12
1500000US250277316005,250277316005,"Block Group 5, Census Tract 7316, Worcester County, Massachusetts",374,120,191,111,46,73,33,53,7,25,0,12,0,12,0,12,17,27,14,23,15,23,0,12,17,27,21,40,0,12,0,12,13,21
1500000US250277316006,250277316006,"Block Group 6, Census Tract 7316, Worcester County, Massachusetts",202,75,96,75,44,39,14,22,0,12,0,12,13,20,0,12,0,12,0,12,0,12,7,15,0,12,16,26,0,12,0,12,12,20
1500000US250277317001,250277317001,"Block Group 1, Census Tract 7317, Worcester County, Massachusetts",640,105,130,67,41,47,51,35,26,24,28,22,22,34,26,26,40,37,17,21,38,37,99,68,65,42,25,23,0,12,23,36,9,13
1500000US250277317002,250277317002,"Block Group 2, Census Tract 7317, Worcester County, Massachusetts",844,115,158,73,161,87,79,61,67,54,87,53,106,66,0,12,43,44,67,41,15,13,61,64,0,12,0,12,0,12,0,12,0,12
1500000US250277318001,250277318001,"Block Group 1, Census Tract 7318, Worcester County, Massachusetts",266,96,13,21,42,63,0,12,16,28,10,17,14,23,35,51,0,12,0,12,12,20,41,53,38,63,13,21,8,14,24,34,0,12
1500000US250277318002,250277318002,"Block Group 2, Census Tract 7318, Worcester County, Massachusetts",456,135,73,49,0,12,74,75,32,54,12,21,49,51,14,24,0,12,0,12,0,12,123,95,0,12,50,71,29,53,0,12,0,12
1500000US250277318003,250277318003,"Block Group 3, Census Tract 7318, Worcester County, Massachusetts",675,151,210,111,173,112,125,80,35,46,14,25,0,12,59,85,30,39,0,12,0,12,29,36,0,12,0,12,0,12,0,12,0,12
1500000US250277318004,250277318004,"Block Group 4, Census Tract 7318, Worcester County, Massachusetts",415,175,109,114,37,61,0,12,13,20,53,66,0,12,0,12,0,12,33,54,12,20,0,12,88,108,0,12,46,55,24,44,0,12
1500000US250277318005,250277318005,"Block Group 5, Census Tract 7318, Worcester County, Massachusetts",261,118,27,45,0,12,0,12,35,55,12,20,12,19,0,12,64,72,0,12,12,19,63,66,0,12,36,62,0,12,0,12,0,12
1500000US250277318006,250277318006,"Block Group 6, Census Tract 7318, Worcester County, Massachusetts",753,138,322,146,125,84,84,47,44,53,10,18,12,18,0,12,0,12,24,28,12,22,18,25,102,76,0,12,0,12,0,12,0,12
1500000US250277319001,250277319001,"Block Group 1, Census Tract 7319, Worcester County, Massachusetts",424,103,21,23,25,32,29,45,59,37,15,19,37,45,32,39,27,41,0,12,74,68,54,52,17,20,24,39,10,15,0,12,0,12
1500000US250277319002,250277319002,"Block Group 2, Census Tract 7319, Worcester County, Massachusetts",395,102,91,71,0,12,26,41,24,39,8,12,53,60,0,12,15,21,0,12,21,24,49,32,33,30,25,24,10,16,0,12,40,48
1500000US250277319003,250277319003,"Block Group 3, Census Tract 7319, Worcester County, Massachusetts",263,89,75,61,0,12,37,45,19,31,0,12,0,12,0,12,10,14,0,12,17,22,20,29,10,16,50,40,0,12,0,12,25,42
1500000US250277319004,250277319004,"Block Group 4, Census Tract 7319, Worcester County, Massachusetts",852,132,111,59,209,88,78,48,46,46,21,23,72,57,9,16,31,28,102,63,71,46,0,12,73,54,0,12,19,22,10,14,0,12
1500000US250277320011,250277320011,"Block Group 1, Census Tract 7320.01, Worcester County, Massachusetts",1238,66,307,90,200,105,117,67,120,67,91,64,68,46,72,43,50,39,32,29,18,20,57,45,60,40,0,12,46,41,0,12,0,12
1500000US250277320021,250277320021,"Block Group 1, Census Tract 7320.02, Worcester County, Massachusetts",380,99,0,12,22,17,19,21,0,12,35,34,0,12,22,22,34,52,23,27,12,18,121,79,29,28,22,23,37,40,4,7,0,12
1500000US250277320022,250277320022,"Block Group 2, Census Tract 7320.02, Worcester County, Massachusetts",1113,127,67,42,36,55,78,62,39,53,37,30,24,34,38,47,36,35,17,19,88,44,130,82,121,54,211,96,61,60,83,67,47,29
1500000US250277320023,250277320023,"Block Group 3, Census Tract 7320.02, Worcester County, Massachusetts",135,49,0,12,32,26,0,12,34,53,25,21,0,12,0,12,12,20,0,12,9,14,13,21,0,12,10,16,0,12,0,12,0,12
1500000US250277322011,250277322011,"Block Group 1, Census Tract 7322.01, Worcester County, Massachusetts",399,73,73,57,67,55,30,28,30,27,21,24,0,12,0,12,11,16,0,12,32,28,10,16,35,33,27,23,28,23,11,17,24,27
1500000US250277322012,250277322012,"Block Group 2, Census Tract 7322.01, Worcester County, Massachusetts",1029,114,76,59,27,25,49,35,73,69,21,25,69,40,41,34,81,41,51,45,103,64,105,47,80,47,113,58,103,62,26,29,11,18
1500000US250277322021,250277322021,"Block Group 1, Census Tract 7322.02, Worcester County, Massachusetts",474,109,33,43,0,12,0,12,0,12,4,8,31,33,71,63,2,7,61,58,27,27,52,41,17,21,97,70,61,56,18,20,0,12
1500000US250277322022,250277322022,"Block Group 2, Census Tract 7322.02, Worcester County, Massachusetts",386,93,65,57,7,12,22,25,8,13,0,12,0,12,65,65,0,12,14,18,41,46,43,38,53,45,4,9,16,18,23,25,25,27
1500000US250277322023,250277322023,"Block Group 3, Census Tract 7322.02, Worcester County, Massachusetts",430,115,48,36,25,40,18,22,32,43,24,39,7,12,72,47,5,8,72,61,20,23,43,31,7,11,43,53,14,17,0,12,0,12
1500000US250277322031,250277322031,"Block Group 1, Census Tract 7322.03, Worcester County, Massachusetts",545,126,33,33,0,12,16,18,47,53,8,14,29,29,0,12,35,42,9,15,112,76,50,54,100,65,66,45,0,12,33,52,7,13
1500000US250277322032,250277322032,"Block Group 2, Census Tract 7322.03, Worcester County, Massachusetts",320,86,23,19,8,13,9,14,0,12,0,12,33,33,33,46,18,31,16,18,0,12,63,55,23,26,84,47,0,12,6,10,4,11
1500000US250277322033,250277322033,"Block Group 3, Census Tract 7322.03, Worcester County, Massachusetts",372,85,46,51,0,12,24,37,62,73,0,12,28,41,13,24,8,13,9,13,52,59,36,31,18,20,13,23,33,39,30,36,0,12
1500000US250277323011,250277323011,"Block Group 1, Census Tract 7323.01, Worcester County, Massachusetts",983,104,6,9,33,34,9,14,37,37,19,20,56,61,0,12,85,61,94,58,74,51,156,80,147,60,68,38,29,29,87,49,83,50
1500000US250277323012,250277323012,"Block Group 2, Census Tract 7323.01, Worcester County, Massachusetts",469,79,29,23,23,29,48,51,32,26,0,12,10,15,39,32,9,13,0,12,26,26,98,56,33,31,46,40,33,30,43,35,0,12
1500000US250277323013,250277323013,"Block Group 3, Census Tract 7323.01, Worcester County, Massachusetts",360,70,10,16,0,12,0,12,10,11,0,12,33,30,0,12,40,34,6,10,45,47,54,43,52,42,19,24,21,23,43,34,27,26
1500000US250277323021,250277323021,"Block Group 1, Census Tract 7323.02, Worcester County, Massachusetts",970,139,144,78,21,26,81,49,54,51,10,14,95,100,17,19,73,50,62,49,100,72,141,88,29,35,84,58,17,20,23,27,19,22
1500000US250277323022,250277323022,"Block Group 2, Census Tract 7323.02, Worcester County, Massachusetts",669,105,0,12,46,38,69,55,39,47,9,13,46,39,15,17,45,59,11,18,33,24,66,59,138,66,96,62,24,24,10,15,22,25
1500000US250277324001,250277324001,"Block Group 1, Census Tract 7324, Worcester County, Massachusetts",472,133,50,47,76,89,28,44,33,28,28,31,59,66,47,61,30,34,4,9,19,31,40,45,0,12,58,57,0,12,0,12,0,12
1500000US250277324002,250277324002,"Block Group 2, Census Tract 7324, Worcester County, Massachusetts",540,130,86,85,47,58,99,73,24,30,0,12,0,12,0,12,0,12,58,62,49,50,10,18,31,36,105,91,0,12,31,36,0,12
1500000US250277324003,250277324003,"Block Group 3, Census Tract 7324, Worcester County, Massachusetts",301,142,43,71,39,45,0,12,23,36,7,11,13,19,35,56,0,12,0,12,25,41,52,58,0,12,0,12,0,12,0,12,64,70
1500000US250277324004,250277324004,"Block Group 4, Census Tract 7324, Worcester County, Massachusetts",289,104,40,39,14,23,48,61,17,27,13,22,0,12,25,41,0,12,24,42,28,28,24,37,27,32,0,12,0,12,0,12,29,49
1500000US250277324005,250277324005,"Block Group 5, Census Tract 7324, Worcester County, Massachusetts",299,92,27,44,13,23,9,17,48,58,78,71,30,34,0,12,0,12,0,12,40,63,0,12,29,46,25,40,0,12,0,12,0,12
1500000US250277324006,250277324006,"Block Group 6, Census Tract 7324, Worcester County, Massachusetts",311,126,94,87,0,12,19,33,54,65,78,68,19,21,0,12,0,12,9,15,11,17,0,12,27,44,0,12,0,12,0,12,0,12
1500000US250277325001,250277325001,"Block Group 1, Census Tract 7325, Worcester County, Massachusetts",398,78,88,55,25,18,15,18,13,17,34,36,14,17,14,18,18,28,16,18,56,39,52,38,34,31,0,12,19,22,0,12,0,12
1500000US250277325002,250277325002,"Block Group 2, Census Tract 7325, Worcester County, Massachusetts",426,72,86,43,56,36,52,34,32,32,27,25,19,23,46,38,15,15,57,37,0,12,0,12,16,26,0,12,15,17,0,12,5,9
1500000US250277326001,250277326001,"Block Group 1, Census Tract 7326, Worcester County, Massachusetts",628,121,54,43,120,73,48,50,0,12,13,20,72,61,58,51,45,43,9,15,53,55,38,45,96,66,0,12,0,12,22,35,0,12
1500000US250277326002,250277326002,"Block Group 2, Census Tract 7326, Worcester County, Massachusetts",410,105,27,38,104,78,0,12,41,41,17,28,33,41,0,12,32,28,9,14,10,15,60,51,13,24,64,54,0,12,0,12,0,12
1500000US250277326003,250277326003,"Block Group 3, Census Tract 7326, Worcester County, Massachusetts",311,85,26,41,36,44,6,12,30,42,11,17,10,15,0,12,15,24,45,37,51,49,53,43,11,18,0,12,0,12,0,12,17,20
1500000US250277326004,250277326004,"Block Group 4, Census Tract 7326, Worcester County, Massachusetts",293,96,10,15,0,12,0,12,32,29,0,12,6,9,0,12,20,27,66,62,92,58,9,14,33,25,25,40,0,12,0,12,0,12
1500000US250277326005,250277326005,"Block Group 5, Census Tract 7326, Worcester County, Massachusetts",183,72,10,22,0,12,24,28,9,14,46,51,0,12,0,12,37,46,8,12,0,12,0,12,40,40,0,12,0,12,0,12,9,14
1500000US250277327001,250277327001,"Block Group 1, Census Tract 7327, Worcester County, Massachusetts",511,120,66,56,47,37,58,53,55,42,25,39,0,12,0,12,40,44,7,11,7,11,53,41,78,54,60,58,0,12,0,12,15,21
1500000US250277327002,250277327002,"Block Group 2, Census Tract 7327, Worcester County, Massachusetts",413,111,63,43,17,18,57,52,0,12,0,12,64,51,20,22,7,11,8,13,58,67,68,67,22,38,12,20,0,12,17,29,0,12
1500000US250277327003,250277327003,"Block Group 3, Census Tract 7327, Worcester County, Massachusetts",428,99,63,45,93,63,88,53,12,15,45,39,35,43,7,11,14,16,0,12,60,57,0,12,11,18,0,12,0,12,0,12,0,12
1500000US250277327004,250277327004,"Block Group 4, Census Tract 7327, Worcester County, Massachusetts",426,107,31,39,49,56,48,42,12,18,62,61,53,47,7,11,0,12,44,50,33,43,70,68,0,12,17,19,0,12,0,12,0,12
1500000US250277328011,250277328011,"Block Group 1, Census Tract 7328.01, Worcester County, Massachusetts",882,150,72,76,79,94,17,28,80,95,13,21,32,39,39,44,12,19,12,20,92,73,122,78,21,34,0,12,128,101,93,71,70,62
1500000US250277328012,250277328012,"Block Group 2, Census Tract 7328.01, Worcester County, Massachusetts",1271,159,38,34,52,41,84,79,0,12,40,42,101,79,50,42,43,41,35,33,144,98,147,73,327,118,96,59,69,58,0,12,45,37
1500000US250277328021,250277328021,"Block Group 1, Census Tract 7328.02, Worcester County, Massachusetts",808,98,83,76,35,34,87,69,41,36,8,12,20,25,6,10,0,12,8,12,42,35,90,49,104,50,108,51,63,43,73,42,40,33
1500000US250277328022,250277328022,"Block Group 2, Census Tract 7328.02, Worcester County, Massachusetts",445,93,0,12,10,16,6,11,38,25,11,16,27,27,37,35,23,27,0,12,74,59,63,50,41,32,72,43,12,18,31,46,0,12
1500000US250277328023,250277328023,"Block Group 3, Census Tract 7328.02, Worcester County, Massachusetts",274,104,0,12,34,45,0,12,0,12,16,17,0,12,52,44,0,12,0,12,37,47,31,49,22,35,13,22,45,50,14,26,10,17
1500000US250277329011,250277329011,"Block Group 1, Census Tract 7329.01, Worcester County, Massachusetts",617,114,44,54,70,69,88,61,12,19,55,66,31,46,85,85,0,12,22,35,46,44,43,42,88,55,21,36,0,12,0,12,12,19
1500000US250277329012,250277329012,"Block Group 2, Census Tract 7329.01, Worcester County, Massachusetts",1105,163,102,93,54,55,58,58,13,20,49,48,76,85,39,45,92,85,38,56,121,98,78,55,126,63,113,79,70,58,28,35,48,60
1500000US250277329013,250277329013,"Block Group 3, Census Tract 7329.01, Worcester County, Massachusetts",339,115,9,15,15,25,12,20,51,64,15,24,0,12,41,44,0,12,0,12,26,37,103,93,20,25,21,33,26,38,0,12,0,12
1500000US250277329014,250277329014,"Block Group 4, Census Tract 7329.01, Worcester County, Massachusetts",419,119,42,50,0,12,0,12,16,25,54,68,70,69,0,12,10,17,0,12,0,12,32,53,28,26,30,33,88,76,49,56,0,12
1500000US250277329015,250277329015,"Block Group 5, Census Tract 7329.01, Worcester County, Massachusetts",347,121,36,57,62,69,25,44,35,57,0,12,0,12,19,30,14,23,0,12,14,23,52,59,20,31,45,40,25,40,0,12,0,12
1500000US250277329021,250277329021,"Block Group 1, Census Tract 7329.02, Worcester County, Massachusetts",13,9,0,12,0,12,0,12,0,12,0,12,4,7,0,12,0,12,0,12,0,12,5,7,4,7,0,12,0,12,0,12,0,12
1500000US250277330001,250277330001,"Block Group 1, Census Tract 7330, Worcester County, Massachusetts",259,80,6,11,0,12,8,12,0,12,18,30,0,12,47,40,27,26,18,28,25,37,32,29,49,45,29,35,0,12,0,12,0,12
1500000US250277330002,250277330002,"Block Group 2, Census Tract 7330, Worcester County, Massachusetts",545,82,17,21,82,57,32,31,39,38,11,16,62,49,12,14,32,39,27,23,13,22,56,44,60,49,25,24,51,45,9,14,17,16
1500000US250277330003,250277330003,"Block Group 3, Census Tract 7330, Worcester County, Massachusetts",442,95,124,64,7,10,29,34,22,36,67,52,34,31,0,12,0,12,0,12,30,36,38,35,19,27,41,40,31,25,0,12,0,12
1500000US250277331011,250277331011,"Block Group 1, Census Tract 7331.01, Worcester County, Massachusetts",314,59,41,34,5,8,13,14,20,16,18,15,4,7,5,7,5,8,37,33,8,10,23,19,51,30,41,35,34,27,9,13,0,12
1500000US250277331012,250277331012,"Block Group 2, Census Tract 7331.01, Worcester County, Massachusetts",498,73,27,22,27,26,9,10,9,10,42,35,27,28,10,12,13,16,25,23,32,22,90,55,70,43,38,22,34,31,20,18,25,20
1500000US250277331021,250277331021,"Block Group 1, Census Tract 7331.02, Worcester County, Massachusetts",264,45,25,23,7,10,6,9,5,9,20,31,32,26,36,27,27,22,21,25,11,12,20,16,27,19,8,9,9,10,10,10,0,12
1500000US250277331022,250277331022,"Block Group 2, Census Tract 7331.02, Worcester County, Massachusetts",581,74,0,12,37,38,18,16,35,29,25,31,27,27,23,18,0,12,20,15,48,36,64,37,124,53,91,40,23,14,6,9,40,29
1500000US250277351001,250277351001,"Block Group 1, Census Tract 7351, Worcester County, Massachusetts",386,102,42,66,48,75,0,12,36,41,0,12,0,12,22,35,0,12,52,60,16,25,50,61,26,31,18,28,21,31,40,36,15,24
1500000US250277351002,250277351002,"Block Group 2, Census Tract 7351, Worcester County, Massachusetts",431,83,0,12,0,12,17,30,0,12,56,70,0,12,34,38,34,37,0,12,28,33,30,35,127,56,28,31,18,29,37,37,22,26
1500000US250277351003,250277351003,"Block Group 3, Census Tract 7351, Worcester County, Massachusetts",980,161,74,73,37,39,0,12,0,12,16,27,30,35,16,27,103,92,34,41,110,84,129,105,125,68,119,75,86,50,81,61,20,30
1500000US250277351004,250277351004,"Block Group 4, Census Tract 7351, Worcester County, Massachusetts",838,114,39,59,81,82,73,53,36,42,16,26,21,34,20,32,46,42,0,12,73,56,42,41,86,52,99,68,97,57,72,53,37,45
1500000US250277352001,250277352001,"Block Group 1, Census Tract 7352, Worcester County, Massachusetts",405,84,9,15,0,12,0,12,8,14,46,52,9,14,0,12,22,25,23,22,5,9,19,21,73,57,54,33,27,26,95,57,15,22
1500000US250277352002,250277352002,"Block Group 2, Census Tract 7352, Worcester County, Massachusetts",322,81,0,12,34,54,9,15,0,12,11,17,11,17,19,20,9,15,0,12,75,51,9,14,52,32,49,35,10,17,0,12,34,34
1500000US250277352003,250277352003,"Block Group 3, Census Tract 7352, Worcester County, Massachusetts",503,84,0,12,10,16,9,15,28,27,11,17,0,12,11,17,28,29,22,25,22,24,41,31,68,48,72,41,31,30,46,36,104,77
1500000US250277352004,250277352004,"Block Group 4, Census Tract 7352, Worcester County, Massachusetts",382,88,0,12,0,12,10,15,10,15,16,23,0,12,0,12,42,49,9,15,27,26,20,23,69,52,103,75,39,33,23,25,14,23
1500000US250277361001,250277361001,"Block Group 1, Census Tract 7361, Worcester County, Massachusetts",325,45,8,12,0,12,0,12,13,14,6,9,6,9,31,24,26,18,6,9,28,21,17,12,33,19,39,33,20,13,34,21,58,33
1500000US250277361002,250277361002,"Block Group 2, Census Tract 7361, Worcester County, Massachusetts",456,51,0,12,0,12,22,25,19,16,12,12,16,18,16,14,6,9,24,18,38,23,94,45,57,29,42,23,35,36,37,24,38,19
1500000US250277361003,250277361003,"Block Group 3, Census Tract 7361, Worcester County, Massachusetts",213,44,8,12,18,16,15,23,7,10,5,8,0,12,0,12,0,12,13,14,20,25,5,8,17,14,21,15,46,25,31,28,7,10
1500000US250277362001,250277362001,"Block Group 1, Census Tract 7362, Worcester County, Massachusetts",301,73,7,11,0,12,6,11,0,12,0,12,56,54,23,27,0,12,0,12,17,19,25,22,17,22,66,43,20,22,49,43,15,23
1500000US250277362002,250277362002,"Block Group 2, Census Tract 7362, Worcester County, Massachusetts",590,81,46,37,51,47,0,12,0,12,9,13,22,20,64,50,41,45,0,12,51,31,33,24,53,44,55,41,85,37,37,31,43,32
1500000US250277362003,250277362003,"Block Group 3, Census Tract 7362, Worcester County, Massachusetts",583,64,34,40,0,12,16,18,8,13,30,34,22,21,20,31,0,12,35,32,29,25,46,36,41,41,133,80,77,43,44,34,48,32
1500000US250277363001,250277363001,"Block Group 1, Census Tract 7363, Worcester County, Massachusetts",489,47,36,22,35,27,6,9,6,9,15,23,28,26,5,8,0,12,20,14,26,26,58,35,130,50,41,22,36,21,17,15,30,25
1500000US250277363002,250277363002,"Block Group 2, Census Tract 7363, Worcester County, Massachusetts",246,47,0,12,0,12,0,12,15,13,10,11,28,23,9,11,18,26,7,12,27,18,2,5,27,25,22,17,29,32,27,18,25,30
1500000US250277363003,250277363003,"Block Group 3, Census Tract 7363, Worcester County, Massachusetts",326,50,6,10,0,12,34,29,25,27,0,12,16,14,33,30,6,10,0,12,63,37,48,24,36,19,32,20,5,8,17,16,5,9
1500000US250277364001,250277364001,"Block Group 1, Census Tract 7364, Worcester County, Massachusetts",302,70,0,12,0,12,0,12,20,16,7,11,0,12,47,50,11,17,10,15,54,54,20,21,53,31,22,22,11,18,36,42,11,16
1500000US250277364002,250277364002,"Block Group 2, Census Tract 7364, Worcester County, Massachusetts",671,78,62,36,68,39,41,34,0,12,56,36,23,25,25,29,21,24,0,12,29,27,59,35,99,48,76,42,42,52,33,27,37,28
1500000US250277364003,250277364003,"Block Group 3, Census Tract 7364, Worcester County, Massachusetts",342,61,0,12,0,12,0,12,0,12,0,12,21,22,10,16,0,12,0,12,0,12,49,34,111,50,49,39,50,36,20,22,32,28
1500000US250277365001,250277365001,"Block Group 1, Census Tract 7365, Worcester County, Massachusetts",298,53,8,13,0,12,9,14,0,12,0,12,44,44,8,12,8,13,0,12,35,43,58,34,25,24,39,31,0,12,52,35,12,18
1500000US250277365002,250277365002,"Block Group 2, Census Tract 7365, Worcester County, Massachusetts",245,57,27,25,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,35,27,33,37,34,22,17,19,8,14,74,50,9,14
1500000US250277365003,250277365003,"Block Group 3, Census Tract 7365, Worcester County, Massachusetts",387,74,0,12,28,24,52,43,30,28,10,14,0,12,9,14,21,23,67,54,21,25,26,23,20,22,32,28,25,23,18,20,28,27
1500000US250277365004,250277365004,"Block Group 4, Census Tract 7365, Worcester County, Massachusetts",380,58,19,22,9,14,21,24,0,12,0,12,7,12,21,23,0,12,18,20,10,16,47,30,39,31,39,32,47,33,86,44,17,19
1500000US250277365005,250277365005,"Block Group 5, Census Tract 7365, Worcester County, Massachusetts",562,82,34,25,18,21,0,12,17,14,27,25,36,29,17,19,9,14,21,23,16,19,128,75,65,49,43,33,19,22,21,19,91,58
1500000US250277371001,250277371001,"Block Group 1, Census Tract 7371, Worcester County, Massachusetts",175,77,0,12,15,23,0,12,14,21,0,12,0,12,15,24,0,12,0,12,14,27,0,12,36,34,0,12,47,44,34,38,0,12
1500000US250277371002,250277371002,"Block Group 2, Census Tract 7371, Worcester County, Massachusetts",402,128,30,35,55,67,51,47,15,24,40,65,0,12,16,24,0,12,0,12,0,12,55,87,38,46,25,41,15,26,62,48,0,12
1500000US250277371003,250277371003,"Block Group 3, Census Tract 7371, Worcester County, Massachusetts",838,144,36,56,14,23,67,81,0,12,57,68,17,27,0,12,20,31,18,28,23,27,121,96,63,57,54,46,132,78,153,79,63,52
1500000US250277371004,250277371004,"Block Group 4, Census Tract 7371, Worcester County, Massachusetts",663,135,29,24,20,31,95,74,0,12,48,38,16,25,15,24,16,25,0,12,0,12,45,34,147,70,32,35,69,61,67,57,64,75
1500000US250277372001,250277372001,"Block Group 1, Census Tract 7372, Worcester County, Massachusetts",389,50,9,10,0,12,24,16,17,20,18,15,18,14,35,27,8,9,0,12,62,33,5,7,88,34,66,35,0,12,29,20,10,10
1500000US250277372002,250277372002,"Block Group 2, Census Tract 7372, Worcester County, Massachusetts",467,62,52,32,34,28,17,15,5,7,11,12,63,39,35,29,13,14,25,23,64,35,36,21,28,17,35,25,29,19,12,14,8,13
1500000US250277373001,250277373001,"Block Group 1, Census Tract 7373, Worcester County, Massachusetts",617,111,0,12,0,12,20,30,19,30,58,70,21,33,43,68,11,18,13,21,75,76,111,95,56,56,93,69,30,34,67,52,0,12
1500000US250277373002,250277373002,"Block Group 2, Census Tract 7373, Worcester County, Massachusetts",493,103,14,24,0,12,0,12,0,12,18,29,0,12,31,38,0,12,0,12,35,38,45,36,38,38,68,43,77,92,105,81,62,52
